entry_id,move_id,pkmn_id
9126,230,70
9127,230,71
9128,230,152
9129,230,153
9130,230,154
9131,230,182
9132,230,216
9133,230,217
9134,230,283
9135,230,284
9136,230,303
9137,230,314
9138,230,315
9139,230,357
9140,230,407
9141,230,415
9142,230,416
9143,230,455
9144,230,492
9145,230,492
9146,230,556
9147,230,590
9148,230,591
9149,230,682
9150,230,683
9151,230,684
9152,230,685
9153,230,742
9154,230,743
9155,230,753
9156,230,754
9157,230,757
9158,230,758
9159,230,761
9160,230,762
9161,230,763
9162,230,764
9163,230,786
9164,230,829
9165,230,830
9166,230,842
9167,230,868
9168,230,869
9169,231,25
9170,231,26
9171,231,95
9172,231,172
9173,231,190
9174,231,208
9175,231,304
9176,231,305
9177,231,306
9178,231,424
9179,231,483
9180,231,799
9181,232,4
9182,232,5
9183,232,6
9184,232,27
9185,232,28
9186,232,50
9187,232,51
9188,232,52
9189,232,98
9190,232,99
9191,232,212
9192,232,215
9193,232,227
9194,232,290
9195,232,291
9196,232,292
9197,232,304
9198,232,305
9199,232,306
9200,232,347
9201,232,348
9202,232,375
9203,232,376
9204,232,379
9205,232,394
9206,232,395
9207,232,447
9208,232,448
9209,232,461
9210,232,483
9211,232,485
9212,232,529
9213,232,530
9214,232,569
9215,232,597
9216,232,598
9217,232,618
9218,232,621
9219,232,624
9220,232,625
9221,232,632
9222,232,638
9223,232,649
9224,232,791
9225,232,800
9226,232,800
9227,232,800
9228,232,863
9229,232,884
9230,232,888
9231,232,889
9232,233,66
9233,233,67
9234,233,68
9235,233,127
9236,233,296
9237,233,297
9238,233,538
9239,233,674
9240,233,675
9241,233,794
9242,234,196
9243,234,267
9244,234,338
9245,234,420
9246,234,421
9247,234,791
9248,234,800
9249,234,800
9250,234,800
9251,235,1
9252,235,2
9253,235,3
9254,235,102
9255,235,103
9256,235,103
9257,235,152
9258,235,153
9259,235,154
9260,235,187
9261,235,188
9262,235,189
9263,235,191
9264,235,192
9265,235,273
9266,235,274
9267,235,275
9268,235,315
9269,235,357
9270,235,387
9271,235,388
9272,235,389
9273,235,407
9274,235,470
9275,235,492
9276,235,548
9277,235,549
9278,235,556
9279,235,590
9280,235,591
9281,235,672
9282,235,673
9283,235,722
9284,235,723
9285,235,724
9286,235,753
9287,235,754
9288,235,764
9289,235,798
9290,235,829
9291,235,830
9292,235,893
9293,236,35
9294,236,36
9295,236,43
9296,236,44
9297,236,45
9298,236,182
9299,236,197
9300,236,269
9301,236,313
9302,236,314
9303,236,337
9304,236,488
9305,236,517
9306,236,518
9307,236,715
9308,236,755
9309,236,756
9310,236,792
9311,236,800
9312,236,800
9313,236,800
9314,237,199
9315,237,201
9316,237,307
9317,237,308
9318,237,412
9319,237,413
9320,237,413
9321,237,413
9322,237,414
9323,237,422
9324,237,423
9325,237,577
9326,237,578
9327,237,579
9328,237,605
9329,237,606
9330,238,56
9331,238,57
9332,238,66
9333,238,67
9334,238,68
9335,238,688
9336,238,689
9337,238,727
9338,238,862
9339,239,16
9340,239,17
9341,239,18
9342,239,116
9343,239,117
9344,239,130
9345,239,147
9346,239,148
9347,239,149
9348,239,230
9349,239,350
9350,239,384
9351,239,443
9352,239,444
9353,239,445
9354,239,483
9355,239,484
9356,239,627
9357,239,628
9358,239,641
9359,239,642
9360,239,645
9361,239,691
9362,239,780
9363,239,841
9364,239,895
9365,239,905
9366,240,7
9367,240,8
9368,240,9
9369,240,60
9370,240,61
9371,240,62
9372,240,79
9373,240,79
9374,240,80
9375,240,80
9376,240,116
9377,240,117
9378,240,130
9379,240,131
9380,240,145
9381,240,147
9382,240,148
9383,240,149
9384,240,183
9385,240,184
9386,240,186
9387,240,194
9388,240,195
9389,240,199
9390,240,199
9391,240,230
9392,240,243
9393,240,245
9394,240,249
9395,240,270
9396,240,271
9397,240,272
9398,240,350
9399,240,351
9400,240,367
9401,240,368
9402,240,422
9403,240,423
9404,240,437
9405,240,456
9406,240,457
9407,240,489
9408,240,490
9409,240,535
9410,240,536
9411,240,537
9412,240,564
9413,240,565
9414,240,580
9415,240,581
9416,240,592
9417,240,593
9418,240,641
9419,240,642
9420,240,704
9421,240,705
9422,240,706
9423,240,816
9424,240,817
9425,240,818
9426,241,126
9427,241,146
9428,241,182
9429,241,191
9430,241,192
9431,241,240
9432,241,244
9433,241,250
9434,241,273
9435,241,274
9436,241,275
9437,241,351
9438,241,420
9439,241,421
9440,241,437
9441,241,467
9442,241,470
9443,241,546
9444,241,547
9445,241,548
9446,241,549
9447,241,556
9448,241,653
9449,241,654
9450,241,655
9451,241,753
9452,241,754
9453,242,6
9454,242,19
9455,242,19
9456,242,20
9457,242,20
9458,242,24
9459,242,29
9460,242,30
9461,242,31
9462,242,42
9463,242,58
9464,242,58
9465,242,59
9466,242,59
9467,242,88
9468,242,89
9469,242,112
9470,242,115
9471,242,130
9472,242,139
9473,242,142
9474,242,143
9475,242,158
9476,242,159
9477,242,160
9478,242,203
9479,242,208
9480,242,209
9481,242,210
9482,242,228
9483,242,229
9484,242,243
9485,242,244
9486,242,245
9487,242,246
9488,242,247
9489,242,248
9490,242,261
9491,242,262
9492,242,295
9493,242,303
9494,242,318
9495,242,319
9496,242,328
9497,242,329
9498,242,330
9499,242,336
9500,242,341
9501,242,342
9502,242,361
9503,242,362
9504,242,365
9505,242,367
9506,242,371
9507,242,372
9508,242,373
9509,242,384
9510,242,387
9511,242,388
9512,242,389
9513,242,399
9514,242,400
9515,242,403
9516,242,404
9517,242,405
9518,242,408
9519,242,409
9520,242,417
9521,242,419
9522,242,445
9523,242,447
9524,242,448
9525,242,449
9526,242,450
9527,242,451
9528,242,452
9529,242,455
9530,242,469
9531,242,478
9532,242,485
9533,242,504
9534,242,505
9535,242,506
9536,242,507
9537,242,508
9538,242,511
9539,242,513
9540,242,515
9541,242,550
9542,242,551
9543,242,552
9544,242,553
9545,242,559
9546,242,560
9547,242,564
9548,242,565
9549,242,566
9550,242,567
9551,242,603
9552,242,604
9553,242,610
9554,242,611
9555,242,612
9556,242,621
9557,242,632
9558,242,633
9559,242,634
9560,242,635
9561,242,641
9562,242,642
9563,242,643
9564,242,644
9565,242,645
9566,242,667
9567,242,668
9568,242,674
9569,242,675
9570,242,696
9571,242,697
9572,242,712
9573,242,713
9574,242,713
9575,242,718
9576,242,734
9577,242,735
9578,242,736
9579,242,737
9580,242,738
9581,242,744
9582,242,745
9583,242,745
9584,242,745
9585,242,751
9586,242,752
9587,242,773
9588,242,779
9589,242,791
9590,242,799
9591,242,834
9592,242,835
9593,242,836
9594,242,846
9595,242,847
9596,242,850
9597,242,851
9598,242,877
9599,242,882
9600,242,883
9601,242,888
9602,242,889
9603,242,895
9604,242,902
9605,242,905
9606,243,27
9607,243,73
9608,243,100
9609,243,101
9610,243,122
9611,243,144
9612,243,202
9613,243,222
9614,243,222
9615,243,245
9616,243,360
9617,243,386
9618,243,428
9619,243,462
9620,243,471
9621,243,582
9622,243,583
9623,243,584
9624,243,751
9625,243,752
9626,243,793
9627,243,826
9628,243,864
9629,243,866
9630,244,54
9631,244,55
9632,244,79
9633,244,79
9634,244,80
9635,244,80
9636,244,96
9637,244,97
9638,244,150
9639,244,196
9640,244,199
9641,244,199
9642,244,307
9643,244,308
9644,244,325
9645,244,326
9646,244,327
9647,244,505
9648,244,574
9649,244,575
9650,244,576
9651,244,605
9652,244,606
9653,244,683
9654,244,700
9655,244,716
9656,244,765
9657,244,775
9658,244,802
9659,245,59
9660,245,149
9661,245,243
9662,245,244
9663,245,245
9664,245,384
9665,245,386
9666,245,448
9667,245,468
9668,245,493
9669,245,718
9670,245,894
9671,246,114
9672,246,138
9673,246,139
9674,246,140
9675,246,141
9676,246,142
9677,246,144
9678,246,144
9679,246,145
9680,246,145
9681,246,146
9682,246,146
9683,246,150
9684,246,151
9685,246,175
9686,246,176
9687,246,193
9688,246,206
9689,246,218
9690,246,219
9691,246,220
9692,246,221
9693,246,222
9694,246,222
9695,246,249
9696,246,250
9697,246,251
9698,246,343
9699,246,344
9700,246,345
9701,246,346
9702,246,347
9703,246,348
9704,246,352
9705,246,369
9706,246,377
9707,246,378
9708,246,379
9709,246,382
9710,246,383
9711,246,384
9712,246,408
9713,246,409
9714,246,410
9715,246,411
9716,246,422
9717,246,423
9718,246,465
9719,246,468
9720,246,469
9721,246,473
9722,246,483
9723,246,484
9724,246,485
9725,246,486
9726,246,487
9727,246,493
9728,246,564
9729,246,565
9730,246,566
9731,246,567
9732,246,615
9733,246,643
9734,246,644
9735,246,646
9736,246,646
9737,246,646
9738,246,688
9739,246,689
9740,246,696
9741,246,697
9742,246,698
9743,246,699
9744,246,703
9745,246,719
9746,246,774
9747,246,837
9748,246,838
9749,246,839
9750,246,864
9751,246,880
9752,246,881
9753,246,882
9754,246,883
9755,246,894
9756,246,895
9757,247,92
9758,247,93
9759,247,94
9760,247,157
9761,247,200
9762,247,292
9763,247,302
9764,247,353
9765,247,354
9766,247,355
9767,247,356
9768,247,425
9769,247,426
9770,247,429
9771,247,442
9772,247,477
9773,247,478
9774,247,479
9775,247,487
9776,247,491
9777,247,562
9778,247,562
9779,247,563
9780,247,571
9781,247,592
9782,247,593
9783,247,607
9784,247,608
9785,247,609
9786,247,622
9787,247,623
9788,247,655
9789,247,678
9790,247,710
9791,247,711
9792,247,720
9793,247,769
9794,247,770
9795,247,781
9796,247,792
9797,247,806
9798,247,854
9799,247,855
9800,247,867
9801,247,897
9802,247,898
9803,247,902
9804,248,64
9805,248,65
9806,248,96
9807,248,97
9808,248,144
9809,248,150
9810,248,177
9811,248,178
9812,248,196
9813,248,249
9814,248,250
9815,248,251
9816,248,280
9817,248,281
9818,248,282
9819,248,337
9820,248,339
9821,248,340
9822,248,355
9823,248,356
9824,248,359
9825,248,385
9826,248,436
9827,248,437
9828,248,475
9829,248,477
9830,248,480
9831,248,481
9832,248,482
9833,248,488
9834,248,493
9835,248,517
9836,248,518
9837,248,527
9838,248,528
9839,248,574
9840,248,575
9841,248,576
9842,248,577
9843,248,578
9844,248,579
9845,248,655
9846,248,678
9847,248,765
9848,248,898
9849,248,898
9850,248,898
9851,249,66
9852,249,67
9853,249,68
9854,249,83
9855,249,111
9856,249,112
9857,249,145
9858,249,214
9859,249,215
9860,249,258
9861,249,259
9862,249,260
9863,249,447
9864,249,448
9865,249,453
9866,249,454
9867,249,464
9868,249,486
9869,249,539
9870,249,549
9871,249,724
9872,249,731
9873,249,732
9874,249,733
9875,249,739
9876,249,740
9877,249,749
9878,249,750
9879,249,766
9880,249,768
9881,249,787
9882,249,852
9883,249,853
9884,249,865
9885,249,870
9886,249,878
9887,249,879
9888,249,884
9889,249,891
9890,249,892
9891,249,892
9892,249,903
9893,250,90
9894,250,91
9895,250,130
9896,250,230
9897,250,258
9898,250,320
9899,250,321
9900,250,366
9901,250,367
9902,250,368
9903,250,393
9904,250,394
9905,250,395
9906,250,418
9907,250,419
9908,250,456
9909,250,457
9910,250,489
9911,250,490
9912,250,592
9913,250,593
9914,250,594
9915,250,781
9916,250,788
9917,251,215
9918,251,228
9919,251,229
9920,251,461
9921,251,559
9922,251,560
9923,251,632
9924,251,746
9925,251,766
9926,251,827
9927,251,828
9928,252,9
9929,252,26
9930,252,26
9931,252,52
9932,252,52
9933,252,52
9934,252,53
9935,252,53
9936,252,87
9937,252,106
9938,252,107
9939,252,115
9940,252,236
9941,252,237
9942,252,271
9943,252,272
9944,252,274
9945,252,275
9946,252,296
9947,252,297
9948,252,300
9949,252,301
9950,252,302
9951,252,431
9952,252,432
9953,252,509
9954,252,510
9955,252,619
9956,252,620
9957,252,677
9958,252,678
9959,252,678
9960,252,807
9961,252,859
9962,252,860
9963,252,861
9964,252,863
9965,253,84
9966,253,85
9967,253,102
9968,253,103
9969,253,103
9970,253,163
9971,253,164
9972,253,193
9973,253,271
9974,253,288
9975,253,289
9976,253,293
9977,253,294
9978,253,295
9979,253,327
9980,253,329
9981,253,330
9982,253,358
9983,253,433
9984,253,441
9985,253,469
9986,253,479
9987,253,482
9988,253,535
9989,253,536
9990,253,537
9991,253,550
9992,253,554
9993,253,554
9994,253,555
9995,253,555
9996,253,582
9997,253,583
9998,253,584
9999,253,641
10000,253,642
10001,253,746
10002,253,810
10003,253,811
10004,253,812
10005,254,23
10006,254,24
10007,254,39
10008,254,40
10009,254,71
10010,254,143
10011,254,171
10012,254,211
10013,254,279
10014,254,303
10015,254,316
10016,254,317
10017,254,345
10018,254,346
10019,254,425
10020,254,426
10021,254,446
10022,254,455
10023,254,568
10024,254,569
10025,254,631
10026,254,775
10027,254,799
10028,254,819
10029,254,820
10030,254,845
10031,255,23
10032,255,24
10033,255,39
10034,255,40
10035,255,71
10036,255,171
10037,255,211
10038,255,279
10039,255,303
10040,255,316
10041,255,317
10042,255,345
10043,255,346
10044,255,425
10045,255,426
10046,255,455
10047,255,631
10048,255,775
10049,255,819
10050,255,820
10051,255,845
10052,256,23
10053,256,24
10054,256,39
10055,256,40
10056,256,71
10057,256,143
10058,256,171
10059,256,279
10060,256,303
10061,256,316
10062,256,317
10063,256,345
10064,256,346
10065,256,425
10066,256,426
10067,256,446
10068,256,455
10069,256,568
10070,256,569
10071,256,631
10072,256,775
10073,256,799
10074,256,819
10075,256,820
10076,256,845
10077,257,6
10078,257,18
10079,257,58
10080,257,110
10081,257,110
10082,257,146
10083,257,324
10084,257,485
10085,257,637
10086,258,27
10087,258,28
10088,258,86
10089,258,87
10090,258,144
10091,258,351
10092,258,361
10093,258,362
10094,258,363
10095,258,364
10096,258,365
10097,258,471
10098,258,473
10099,258,478
10100,258,582
10101,258,583
10102,258,584
10103,258,613
10104,258,614
10105,258,698
10106,258,699
10107,258,873
10108,258,875
10109,259,198
10110,259,274
10111,259,275
10112,259,390
10113,259,391
10114,259,392
10115,259,430
10116,259,509
10117,259,510
10118,259,511
10119,259,551
10120,259,552
10121,259,553
10122,259,570
10123,259,571
10124,259,624
10125,259,625
10126,259,707
10127,259,758
10128,259,859
10129,259,860
10130,259,861
10131,259,877
10132,259,896
10133,259,898
10134,260,29
10135,260,30
10136,260,31
10137,260,32
10138,260,33
10139,260,34
10140,260,314
10141,260,427
10142,260,428
10143,260,453
10144,260,454
10145,260,481
10146,260,574
10147,260,575
10148,260,576
10149,260,629
10150,260,630
10151,260,786
10152,260,859
10153,260,860
10154,260,861
10155,260,877
10156,261,37
10157,261,38
10158,261,92
10159,261,93
10160,261,94
10161,261,105
10162,261,353
10163,261,354
10164,261,355
10165,261,356
10166,261,477
10167,261,478
10168,261,562
10169,261,563
10170,261,607
10171,261,608
10172,261,609
10173,261,653
10174,261,654
10175,261,655
10176,261,708
10177,261,709
10178,261,806
10179,262,88
10180,262,88
10181,262,89
10182,262,89
10183,262,109
10184,262,110
10185,262,110
10186,262,146
10187,262,187
10188,262,188
10189,262,189
10190,262,381
10191,262,422
10192,262,423
10193,262,434
10194,262,435
10195,262,442
10196,262,480
10197,262,547
10198,262,607
10199,262,608
10200,262,609
10201,262,771
10202,262,854
10203,262,855
10204,263,106
10205,263,300
10206,263,301
10207,263,335
10208,263,390
10209,263,391
10210,263,392
10211,263,519
10212,263,520
10213,263,521
10214,263,554
10215,263,555
10216,263,559
10217,263,560
10218,263,659
10219,263,660
10220,264,107
10221,264,288
10222,264,289
10223,264,296
10224,264,297
10225,264,532
10226,264,533
10227,264,534
10228,264,559
10229,264,560
10230,264,622
10231,264,623
10232,264,794
10233,264,891
10234,264,892
10235,264,892
10236,265,296
10237,265,297
10238,266,35
10239,266,36
10240,266,161
10241,266,162
10242,266,175
10243,266,176
10244,266,468
10245,266,876
10246,267,152
10247,267,153
10248,267,154
10249,267,270
10250,267,271
10251,267,272
10252,267,273
10253,267,274
10254,267,275
10255,267,585
10256,267,586
10257,267,698
10258,267,699
10259,267,716
10260,268,74
10261,268,75
10262,268,76
10263,268,100
10264,268,101
10265,268,125
10266,268,145
10267,268,170
10268,268,171
10269,268,179
10270,268,180
10271,268,181
10272,268,239
10273,268,243
10274,268,309
10275,268,310
10276,268,311
10277,268,312
10278,268,403
10279,268,404
10280,268,405
10281,268,466
10282,268,479
10283,268,522
10284,268,523
10285,268,587
10286,268,599
10287,268,600
10288,268,601
10289,268,618
10290,268,642
10291,268,694
10292,268,695
10293,268,702
10294,268,737
10295,268,738
10296,268,777
10297,268,785
10298,268,796
10299,268,807
10300,268,835
10301,268,836
10302,268,849
10303,268,849
10304,268,871
10305,268,880
10306,268,881
10307,269,52
10308,269,52
10309,269,52
10310,269,53
10311,269,53
10312,269,56
10313,269,57
10314,269,198
10315,269,209
10316,269,210
10317,269,215
10318,269,228
10319,269,229
10320,269,261
10321,269,262
10322,269,263
10323,269,264
10324,269,303
10325,269,319
10326,269,335
10327,269,341
10328,269,342
10329,269,359
10330,269,386
10331,269,390
10332,269,391
10333,269,392
10334,269,399
10335,269,400
10336,269,402
10337,269,410
10338,269,411
10339,269,430
10340,269,431
10341,269,432
10342,269,441
10343,269,453
10344,269,454
10345,269,461
10346,269,510
10347,269,515
10348,269,519
10349,269,520
10350,269,521
10351,269,554
10352,269,554
10353,269,555
10354,269,555
10355,269,570
10356,269,571
10357,269,582
10358,269,583
10359,269,584
10360,269,610
10361,269,611
10362,269,612
10363,269,674
10364,269,675
10365,269,701
10366,269,717
10367,269,745
10368,269,745
10369,269,765
10370,269,771
10371,269,794
10372,269,810
10373,269,811
10374,269,812
10375,269,821
10376,269,822
10377,269,823
10378,269,849
10379,269,849
10380,269,852
10381,269,853
10382,269,862
10383,269,863
10384,269,896
10385,269,898
10386,270,29
10387,270,30
10388,270,31
10389,270,32
10390,270,33
10391,270,34
10392,270,58
10393,270,59
10394,270,106
10395,270,107
10396,270,113
10397,270,133
10398,270,134
10399,270,135
10400,270,136
10401,270,161
10402,270,162
10403,270,183
10404,270,184
10405,270,196
10406,270,197
10407,270,223
10408,270,224
10409,270,236
10410,270,237
10411,270,242
10412,270,298
10413,270,311
10414,270,312
10415,270,313
10416,270,314
10417,270,380
10418,270,381
10419,270,385
10420,270,420
10421,270,421
10422,270,447
10423,270,448
10424,270,470
10425,270,471
10426,270,475
10427,270,506
10428,270,507
10429,270,508
10430,270,531
10431,270,542
10432,270,546
10433,270,547
10434,270,548
10435,270,549
10436,270,572
10437,270,573
10438,270,594
10439,270,638
10440,270,639
10441,270,640
10442,270,647
10443,270,678
10444,270,700
10445,270,741
10446,270,746
10447,270,764
10448,270,771
10449,270,801
10450,270,803
10451,270,804
10452,270,873
10453,270,876
10454,270,876
10455,270,898
10456,270,898
10457,270,898
10458,271,64
10459,271,65
10460,271,122
10461,271,353
10462,271,354
10463,271,439
10464,271,479
10465,271,710
10466,271,711
10467,271,720
10468,271,720
10469,271,806
10470,272,64
10471,272,65
10472,272,122
10473,272,122
10474,272,234
10475,272,353
10476,272,354
10477,272,439
10478,272,648
10479,272,655
10480,272,658
10481,272,678
10482,272,678
10483,272,802
10484,272,866
10485,273,175
10486,273,176
10487,273,177
10488,273,178
10489,273,282
10490,273,314
10491,273,380
10492,273,385
10493,273,468
10494,273,594
10495,273,669
10496,273,670
10497,273,670
10498,273,671
10499,273,684
10500,273,685
10501,274,300
10502,274,431
10503,274,432
10504,274,509
10505,274,510
10506,275,114
10507,275,191
10508,275,192
10509,275,315
10510,275,331
10511,275,332
10512,275,345
10513,275,346
10514,275,407
10515,275,455
10516,275,459
10517,275,460
10518,275,465
10519,275,556
10520,275,590
10521,275,591
10522,275,597
10523,275,598
10524,275,708
10525,275,709
10526,275,716
10527,275,753
10528,275,754
10529,275,755
10530,275,756
10531,275,796
10532,275,797
10533,276,31
10534,276,62
10535,276,66
10536,276,67
10537,276,68
10538,276,127
10539,276,143
10540,276,158
10541,276,159
10542,276,160
10543,276,183
10544,276,184
10545,276,328
10546,276,329
10547,276,330
10548,276,377
10549,276,378
10550,276,379
10551,276,386
10552,276,399
10553,276,400
10554,276,486
10555,276,532
10556,276,533
10557,276,534
10558,276,538
10559,276,554
10560,276,554
10561,276,555
10562,276,555
10563,276,614
10564,276,621
10565,276,628
10566,276,686
10567,276,687
10568,276,749
10569,276,750
10570,276,759
10571,276,760
10572,276,787
10573,276,794
10574,276,809
10575,276,852
10576,276,853
10577,276,878
10578,276,879
10579,277,137
10580,277,233
10581,277,325
10582,277,326
10583,277,428
10584,277,474
10585,277,517
10586,277,518
10587,277,720
10588,277,720
10589,277,792
10590,277,806
10591,277,826
10592,278,122
10593,278,122
10594,278,137
10595,278,143
10596,278,233
10597,278,439
10598,278,446
10599,278,474
10600,278,511
10601,278,513
10602,278,515
10603,278,568
10604,278,569
10605,278,707
10606,278,841
10607,278,842
10608,278,866
10609,279,66
10610,279,67
10611,279,68
10612,279,106
10613,279,107
10614,279,127
10615,279,211
10616,279,237
10617,279,332
10618,279,335
10619,279,453
10620,279,454
10621,279,461
10622,279,486
10623,279,501
10624,279,502
10625,279,503
10626,279,538
10627,279,618
10628,279,618
10629,279,621
10630,279,626
10631,279,641
10632,279,642
10633,280,66
10634,280,67
10635,280,68
10636,280,83
10637,280,106
10638,280,127
10639,280,145
10640,280,214
10641,280,539
10642,280,559
10643,280,560
10644,280,852
10645,280,853
10646,280,865
10647,280,891
10648,280,892
10649,280,892
10650,281,55
10651,281,79
10652,281,79
10653,281,80
10654,281,80
10655,281,134
10656,281,135
10657,281,136
10658,281,143
10659,281,175
10660,281,176
10661,281,194
10662,281,195
10663,281,199
10664,281,199
10665,281,206
10666,281,218
10667,281,219
10668,281,230
10669,281,261
10670,281,262
10671,281,287
10672,281,288
10673,281,289
10674,281,316
10675,281,317
10676,281,322
10677,281,323
10678,281,358
10679,281,369
10680,281,399
10681,281,400
10682,281,433
10683,281,449
10684,281,450
10685,281,468
10686,281,480
10687,281,513
10688,281,517
10689,281,518
10690,281,616
10691,281,617
10692,281,734
10693,281,735
10694,281,775
10695,282,66
10696,282,67
10697,282,68
10698,282,69
10699,282,70
10700,282,71
10701,282,83
10702,282,83
10703,282,88
10704,282,89
10705,282,108
10706,282,114
10707,282,207
10708,282,232
10709,282,271
10710,282,272
10711,282,296
10712,282,297
10713,282,302
10714,282,341
10715,282,342
10716,282,353
10717,282,354
10718,282,359
10719,282,386
10720,282,386
10721,282,386
10722,282,451
10723,282,452
10724,282,463
10725,282,465
10726,282,472
10727,282,486
10728,282,570
10729,282,571
10730,282,629
10731,282,630
10732,282,720
10733,282,758
10734,282,799
10735,282,810
10736,282,811
10737,282,812
10738,282,865
10739,283,15
10740,283,19
10741,283,19
10742,283,20
10743,283,20
10744,283,84
10745,283,85
10746,283,104
10747,283,105
10748,283,105
10749,283,191
10750,283,192
10751,283,206
10752,283,237
10753,283,252
10754,283,253
10755,283,254
10756,283,258
10757,283,259
10758,283,260
10759,283,276
10760,283,277
10761,283,341
10762,283,342
10763,283,396
10764,283,397
10765,283,398
10766,283,409
10767,283,527
10768,283,528
10769,283,546
10770,283,547
10771,283,566
10772,283,567
10773,283,577
10774,283,578
10775,283,579
10776,283,646
10777,283,646
10778,283,646
10779,283,667
10780,283,668
10781,283,684
10782,283,685
10783,283,701
10784,283,746
10785,283,757
10786,283,758
10787,283,802
10788,283,810
10789,283,811
10790,283,812
10791,284,155
10792,284,156
10793,284,157
10794,284,244
10795,284,323
10796,284,324
10797,284,383
10798,285,311
10799,285,561
10800,285,577
10801,285,578
10802,285,579
10803,285,682
10804,285,683
10805,285,700
10806,285,703
10807,285,719
10808,285,720
10809,285,720
10810,285,786
10811,286,37
10812,286,37
10813,286,38
10814,286,38
10815,286,151
10816,286,234
10817,286,280
10818,286,281
10819,286,282
10820,286,343
10821,286,344
10822,286,436
10823,286,437
10824,286,475
10825,286,480
10826,286,481
10827,286,482
10828,286,517
10829,286,518
10830,286,527
10831,286,528
10832,286,570
10833,286,571
10834,286,605
10835,286,606
10836,286,607
10837,286,608
10838,286,609
10839,286,643
10840,286,644
10841,286,645
10842,286,646
10843,286,646
10844,286,646
10845,286,678
10846,286,707
10847,286,772
10848,286,773
10849,287,108
10850,287,113
10851,287,133
10852,287,222
10853,287,242
10854,287,333
10855,287,334
10856,287,350
10857,287,380
10858,287,381
10859,287,385
10860,287,440
10861,287,463
10862,287,493
10863,287,531
10864,287,788
10865,288,37
10866,288,37
10867,288,38
10868,288,38
10869,288,200
10870,288,222
10871,288,292
10872,288,353
10873,288,354
10874,288,429
10875,288,562
10876,288,563
10877,288,864
10878,289,215
10879,289,353
10880,289,354
10881,289,386
10882,289,386
10883,289,446
10884,289,461
10885,289,509
10886,289,510
10887,289,577
10888,289,578
10889,289,579
10890,289,631
10891,290,531
10892,291,86
10893,291,87
10894,291,320
10895,291,321
10896,291,367
10897,291,368
10898,291,369
10899,291,489
10900,291,490
10901,291,746
10902,291,845
10903,291,846
10904,291,847
10905,292,214
10906,292,296
10907,292,297
10908,292,499
10909,292,500
10910,292,674
10911,292,675
10912,293,120
10913,293,352
10914,293,414
10915,293,585
10916,293,586
10917,293,618
10918,293,690
10919,293,691
10920,293,718
10921,294,313
10922,294,490
10923,294,796
10924,295,381
10925,296,380
10926,297,16
10927,297,17
10928,297,18
10929,297,255
10930,297,256
10931,297,257
10932,297,441
10933,297,519
10934,297,520
10935,297,521
10936,297,580
10937,297,581
10938,297,701
10939,297,722
10940,297,723
10941,297,724
10942,297,731
10943,297,732
10944,297,733
10945,297,741
10946,297,873
10947,298,122
10948,298,122
10949,298,271
10950,298,272
10951,298,326
10952,298,327
10953,298,439
10954,298,549
10955,298,648
10956,298,741
10957,298,761
10958,298,762
10959,298,763
10960,298,866
10961,299,106
10962,299,256
10963,299,257
10964,300,74
10965,300,75
10966,300,76
10967,300,95
10968,300,98
10969,300,99
10970,300,194
10971,300,195
10972,300,208
10973,300,220
10974,300,221
10975,300,258
10976,300,259
10977,300,260
10978,300,263
10979,300,264
10980,300,339
10981,300,340
10982,300,347
10983,300,348
10984,300,369
10985,300,422
10986,300,423
10987,300,473
10988,300,529
10989,300,530
10990,300,618
10991,300,749
10992,300,750
10993,300,771
10994,301,27
10995,301,28
10996,301,362
10997,301,363
10998,301,364
10999,301,365
11000,301,712
11001,301,713
11002,302,331
11003,302,332
11004,302,556
11005,302,651
11006,302,652
11007,303,79
11008,303,79
11009,303,80
11010,303,80
11011,303,199
11012,303,199
11013,303,287
11014,303,288
11015,303,289
11016,303,390
11017,303,391
11018,303,392
11019,303,449
11020,303,450
11021,303,866
11022,304,39
11023,304,40
11024,304,161
11025,304,162
11026,304,186
11027,304,293
11028,304,294
11029,304,295
11030,304,384
11031,304,441
11032,304,493
11033,304,531
11034,304,535
11035,304,536
11036,304,537
11037,304,572
11038,304,573
11039,304,633
11040,304,634
11041,304,635
11042,304,643
11043,304,644
11044,304,646
11045,304,646
11046,304,646
11047,304,648
11048,304,667
11049,304,668
11050,304,728
11051,304,729
11052,304,730
11053,304,731
11054,304,732
11055,304,733
11056,304,780
11057,304,829
11058,304,830
11059,305,29
11060,305,30
11061,305,41
11062,305,42
11063,305,48
11064,305,49
11065,305,88
11066,305,89
11067,305,169
11068,305,318
11069,305,319
11070,305,336
11071,305,451
11072,305,452
11073,305,757
11074,305,758
11075,305,773
11076,306,28
11077,306,335
11078,306,347
11079,306,348
11080,306,529
11081,306,530
11082,306,604
11083,306,627
11084,306,628
11085,306,745
11086,306,772
11087,306,773
11088,309,35
11089,309,36
11090,309,375
11091,309,376
11092,309,385
11093,309,448
11094,310,41
11095,310,42
11096,310,50
11097,310,50
11098,310,51
11099,310,51
11100,310,92
11101,310,93
11102,310,94
11103,310,169
11104,310,190
11105,310,198
11106,310,200
11107,310,203
11108,310,222
11109,310,234
11110,310,270
11111,310,271
11112,310,272
11113,310,273
11114,310,274
11115,310,275
11116,310,293
11117,310,294
11118,310,295
11119,310,302
11120,310,303
11121,310,320
11122,310,321
